Tweet		Sarcasm
They crack me up! Bahahaaa 😂😂😂		0
ATTACK OF KILLER TOMATOOOOOOOS. BOOOOM BOOOM POW BANG BANG BAAANG		0
Deliver me from this wasteland. Deliver me from being alone.		0
saturday needs to hurry up 🙌😏		0
We just did a final and now you assign more work what the fuck is wrong with you		0
I think it's so cute when guys show the girl off on insta lol		0
It's cold af in Durham, NC		0
Feels great to be done with exams		0
I'm an asshole l o l		0
It's good for the soul........		0
Going to get Ellie the best birthday present 😏		0
but I saw through it like a wet shirt		0
Nigga don't tell me what niggas say about me, tell me why the feel comfortable telling you!		0
I'm the only sophomore out of 10 juniors in my college class and the rest are college students .-.		0
Don't understand why Maxine is still with Patrick, abuse in relationships isn't acceptable and she should have left him ages ago		0
Holy shit can't believe the financials of a first year employee with this company. So hyped		0
Hey, it's cold out!! Who wants to cuddle?? : )		0
I'm like never in twitter		0
"Someone's bad day does not have to be yours -Wendy"		0
Picking my nose can kill me my bio prof. said.		0
4 days to go until Breaking Betsy hasn't told her husband she's leaving yet! Don't miss the brand new series Sunday 9pm.		0
yay for da chiropractor		0
People would be surprised to know how much I learned about prayer from playing poker – Mary Austin		0
Haven't got a car till Wednesday 😥😥		0
My Goodmorning Message &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; He Just Made My Day :)) i ♡ MY boy		0
Can't wait for February and March 😏		0
When people hashtag 'pretty' on there Instagram pictures, lol or not babe		0
Will people please stop asking me if I'm ok. Obiviously I'm not. So just leave me alone.		0
Calculus makes me feel tired.		0
i like girls who like girls. i likem in pairs		0
If you wanna get the rainbow, you must to put up with the rain" -fortune cookie		0
Except I went fishing and I kept seeing a bunch of horseshoe crab and they scare me and one touched my foot and I screamed		0
Are you planning your Burns Night celebrations for Sat? We'll be doing some specials to suit the occasion! Call us to book: 0141 553 2470		0
(I only use shortened words to save on tweet length, which I find ridiculous…)		0
Is it cold outside guys?		0
I hate school so much		0
It only gets easier from here		0
I've lost 5 times, almost all in a row.		0
Tuhhh, He My Cousin 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😂😂😂😂😂😂👍 And You Knew This 😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃		0
The thing is though what if Scooter has dropped them and they don't come back because they realize its better doing what they want? Fuck :'(		0
Besides seeing my girl. I love going to Indy for white castle. Yeah I'm fat. So what.		0
If it's meant to be, it will be.		0
Fashion show due Friday! (Happy snow day) Dont forget to complete the worksheet with demonstrative adjectives for tomorrow		0
If it still hurts, you still care.		0
God has a plan. Trust it, live it, enjoy it.		0
tell me how you love that, number one can't put nothing above that		0
I then rewarded myself by buying two books...and shampoo...but the books are more exciting!		0
why do i always get creepy guys flirting with me i don't need this i'm gay		0
Need something to wake me up		0
tell me, what's the difference between love &amp; other drugs?		0
It's too cold for life		0
Your being a Bumlick 😂		0
Don't measure my intelligence from my GPA, and my happiness from my possessions.		0
Little do you knowww 😏		0
Sent a ;) to my tutor my accident! I have to see him in an hour and a half. 😭		0
Be honest, did you ever mention my name? Did you get sick of the shame? Did you lie on your back like a WHORE? 🎶		0
HAPPY HOUR ! From 11:30 - 6pm $4.50 hi balls and draft! $4 Big Rock (grasshopper/trad) $4.50 Jack Daniels!!		0
Having a nap because I only had 14 hours sleep last night.... 💁		0
Our generation is seriously twisted. Everybody so caught up in the hype of this fake reality. Where's the wisdom.?		0
Really wanna go see Endless Love		0
April 17 come already.		0
Do little kids still go outside and play in the snow or do they just sit inside watching tv and learn how to twerk all day?		0
I really need Advil and nap		0
Bald eagle flying above jimmy john's in the Grove! cool		0
a baby doll kids like dolls		0
I'm a little weird, but weird can be fun.		0
All I know is somebody better send an email to clear this shit up		0
Check out my professional profile and connect with me on LinkedInpEL8Dqs		0
Bankruptcy should only be allowed to file under specific circumstances. I wasted away my millions shouldn't be a reason		0
Seems a while since I was last paid roll on the 31st and three weeks of the high life followed by a week of be a s on toast ;-)		0
Always the first back		0
A true relationship is when you can tell each other anything and everything. No secrets and no lies.		0
Time to put in more work to help out my boys.		0
Bout to Make this Change.....		0
U r so fixated on Richard Sherman, u r not talking about Champ		0
Anyone wanna scrim? E sports rules. Xbox 360 4v4 Hit me up		0
This town is colder now, I think it's sick of us.		0
Quitting smoking bud &amp; cigs, cold turkey		0
If two people are meant to be together, they will eventually find their way back into each other's arms, no matter what.		0
Me re cope con. Story of my life. Que tema piolaaa!		0
I am the writer. You are the words. Submit to me or die. *hovers finger menacingly over delete button*		0
I recently started watching and it's awesome.		0
How can and why should you ever let Mata leave for Man U??????? What are they smoking at the bridge		0
If they don't fight for you, they're not right for you.		0
Some guy kept looking at me on the Circle line - very strange occurrence		0
Quick, someone convince me to skip class		0
Got me in a daze		0
Hey Hi Tweeps :)		0
Tired of me being sick every other day .		0
My birthdays less than 2 weeks away. 😏		0
life's a game made for everyone &amp; love is a prize		0
Mata would be a great addition. If we had any sense we'd also bid and ship out Holtby &amp; Capoue to fund it. This will of course never happen		0
It's so cold outside, the weed dealers on Church street have decided to work from home for the remainder of the week.		0
I like being independent Not so much of an investment.		0
Chatted with a stranger while waiting in line, realized I said enough that he could find me on social media if he wanted to. Life is creepy.		0
I think a lot, but I don't say much.		0
Every storm runs out of rain		0
Never enough hours in a day 💀		0
Yaya getting my backyard cleaned up. My dog not so happy she's barking picking up kids soon.		0
Richard Sherman's rant made CNN wtf??? They slandering this man smh i thought CNN was for important news		0
Intervals are not apaning for the musical theater department		0
Lol, I don't even know what that means but it sounds like something you'd see on instagram		0
*He stops shooting and breathes heavily* Fucking monsters...		0
I need to do something productive		0
weekend: *saturday morning* *blinks* *sunday night* school: *1:35pm* *blinks* *1:34pm*		0
In the end... you turn out to be someone who you promised you wouldn't.		0
can never decide is someone is just really nice or really fake		0
The only thing I have expensive taste in is food		0
I've said it before, But I mean it this time Writing a blog post.		0
I just sat down in this class and I'm ready to leave already!!! 😩		0
i cant be on twotter anymore it makes me cry even more		0
I want to apologize to u guys that didn't unfollow me after getting hacked Sunday.. Idk what all went to who, but I'm sorry.		0
Computer low on memory wtf		0
I hate being sleepy 😒		0
Tonight 10.30pm, we have a totally original idea for a show: remote archipelago mp3s...		0
Actually I think one less Quentin Tarantino movie in the world is probably a good thing.		0
I'm on a money makin mission💴💰💸		0
My plan is in action 😏		0
If you gave me a chance i would take it, it's a shot in the dark but ill make it 🎵🎵		0
If you don't have nothing good to say i say Good Day 👊		0
People are fucking nuts.		0
Didn't expect anything less from you 😔		0
She fucking let the head go back....		0
Better start planning my Dads 50th suprise camouflage party		0
C'mon Hardy! You gotta be smarter than that!		0
Best feeling ever : Waking up and seeing you still have a couple hours to sleep.		0
Chrome hack lets websites keep listening after you close the tab		0
This drooling is becoming a problem.		0
You don't understand how many people hate you 😂		0
Every time I go to get a hair cut at the Arabs, they always fuck up 😡		0
Lol just hypothetically speaking that's all		0
I can't do this x.x		0
That family shit don't mean shit, if you snitch get stitched		0
Such a smart move from Jose selling mata		0
Then again all my classes are bc I'm a nerd and I love science		0
Aghhhh best news ever!!!!!!		0
Had a dream I moved to brazil and then went on holiday to australia and hawaii ☀		0
What's ma b, av got no p menn..		0
Its funny how black women run my daughters daycare but all the children there are mexican😂😂		0
is here, time for a new from Surfboards! and are all in stock! -...		0
How do I position league to be kind of league it is today 30 years from now? Hence addition of TAMU &amp; Mizzou - SEC commish Mike Slive		0
Today has to be the worst day ever 😰		0
Her attitude is based on how YOU treat her.		0
I'm so hungry I could eat my business calculus book but it costs as much a fancy dinner somewhere fancy. Maybe I'll trade for food?		0
"Just think of it as the land of 24 hour bong rips." My western humanities teacher talking about eating lotus flowers. 😂👏👍		0
Respect people relationship if you expect other people to respect yours.		0
Oomf should probably hmu 😏✨💕👍		0
I can't help but laugh sometimes, it's not like I'm trying to be defensive, I just have a dark humor.		0
Seriously though Leonardo dicaprio snorts coke out a hookers arse.		0
We all have two choices. We can make a living or design a life.		0
Now we are just strangers with memories		0
Got ultimate team on my ipad🙊		0
Props to those who can be mothers and Premeds! Because me...I just can't! This week has been stressful!		0
my life as a stepping stone.		0
"I don't want to have sex with you for a while, I don't want to impregnate the baby inside you" wut.....		0
Some super sassy black lady just called me and asked if I was "lorenzo savage". Is that a good omen?		0
Its been 4 days and ive lost 9 pounds woooo!!!		0
Like do you wake up "fuck Brittany boring" then weeks later "actually... She's cool I fuck with her.."		0
My nigga what you cookin G		0
Got 4 solid cuts from art today and I'm just proud the blood didn't make me pass out		0
Why would we trade Del zotto stupid fucks		0
P.s I love you💕		0
I just really, really, really, really, really, really, really, really, really, really, really, really, really, really, really like you		0
Some times I just wanna punch you in the face, with a brick 4 times.		0
Thinking about going to Pullman this weekend. Is it going to be live?		0
I need a McFlurry		0
On the outside I'm freezing but inside I'm a nice and toasty 98.2 degrees		0
Pain isn't good but so much good comes from pain.		0
My plans for this afternoon are to inhale my kitchen and then sleep for 20 years		0
Orange Wednesday code not working :( what to do...?		0
Those chicken tenders 😅 filled me up		0
You ain't ever gonna change, you got a gypsy soul to blame. you were born for leaving		0
i want to do well in school but it's just so much effort to get the grades i want		0
When a girl says "do whatever you want." Do NOT do whatever you want.		0
My math professor is cool as shit		0
It's 3 o'clock in the morning and i can't sleep due to the muscle cramps -,-		0
need 11 more followers to reach 300🙏 I follow EVERYONE back✌️		0
America, you are a nation of complete contradictions at times. Thank you for making me angry, I'll go funnel that into a politics essay now.		0
Transports en commun*		0
Liverpool fans hoping already that Rooney is going Chelsea		0
If you go to the For Today show I will probably judge you		0
i hope she do.		0
Hello tears again :(		0
I didn't give up. I moved on.		0
Meagan just asked me if i was on birth control.... Lol think about that for a second		0
Feeling pale. Need a holiday.		0
So sick 3 days before Mexico 😭🔫		0
In a closet recording lines. The things I do to get clean audio...		0
Can't handle gym when it's rammed		0
Arrived hotel ready for Bett tomorrow		0
About to head out to the !! OMG!		0
The minute you stop chasing is the second you start getting chased.		0
Make it clear that you want me		0
I feel way less awkward at the Rec when other F/S are there too. Plus, when they play bball it gives me entertainment while I run.		0
Told me you'd change, yet your still the same.		0
You can do anything you set your mind to.		0
I just wish you knew how I felt.		0
I hate taking pills so much		0
The difference between a successful person and others is not a lack of strength, not lack of knowledge, but. Rather a lack of WILL		0
Females really do amuse me. They so fucked up.		0
Was corro on last night?		0
if you've obviously caught sumbody cheatin' on you more then once, why keep gettin' mad? you're tha dumb ass who keeps takin' them back!		0
I love when people post an article as a rebuttal to something I said &amp; the article proves my point. LMFAO... People are so dumb!		0
I need a fresh start		0
Time to get the day started		0
I don't want my dad to turn 56 today :(		0
Life is trial and error, every relationship is not meant to work, sometimes you're just meant to learn the lesson.		0
Ha'way the lads!!!		0
Ready to see how 010 gonna get raped!		0
Big team for United tonight... Lets make it count please		0
So True. "One person's mess is merely another person's filing system" Margo Kaufman		0
and I'm so sick of love song.. ♪		0
If you ignore me, I will ignore you. If you don't start the conversation, we won't talk. If you don't put in the effort, why should I?		0
I'm about to use the phrase "before Romanticism was even a twinkle in Schlegel's eye" in my lecture notes and I'm okay with that.		0
I was always told to get that money in Remain you		0
Sometimes I think about something stupid. Laugh. And then say "Miriam you're stupid" out loud.		0
You make me want to rip my fucking eyes out		0
How did the hipster burn his mouth?		0
blubbing at corrie already😢		0
And for you, oh, i would walk a thousand miles		0
Just been asked to give a character reference for someone. It seems I'm now regarded as a respectable member of society. Oh dear.		0
Eating a curry flavoured soup		0
I CHIMED IN WITH HAVENT YOU PEOPLE EVER HEARD OF		0
Pay no attention to the faults of others, things done or left undone by others. Consider only what by oneself is done or left undone.-Buddha		0
Its weird how I'm never on twitter anymore.		0
mfs try 2 b on that slick shit!!		0
Damn I needa man lol		0
Oh Stephen A. Class is class. Regardless of pigment. I hope Peyton throws 2tds to Thomas over Sherman's bitch ass.		0
said on sky sports united signed mata		0
completed her food and exercise diary for 1/22/2014 and was under her calorie goal		0
That one person's laugh that can make anything funny.		0
Often misconstrued as a student but I'm a boss		0
The truth is .. I gave my heart away a long time ago, my whole heart .. And I never really got it back .		0
Tazo Zen Tea is the best Green Tea I done had		0
My wardrobe next year is going to consist of jeans, sweatpants &amp; hoodies &amp; on the rare occasion I decide not to look like a homeless person		0
I feel all my body parts are placing bets for when im gonna break down and fall asleep. The eye lids are cheating tho stop closing my eyes!!		0
Radamel Falcao suffers serious knee injury and could be doubtful for World Cup in Brazil.		0
This guy is still dwelling about UMG Dallas. We left because you dude.		0
Codes I need to learn visual basic and		0
I Miss The Hell Out My Mom 😢		0
Cooking attempts not so triumphant today..		0
No ebay I dont wanna buy valentines gifts stop emailing me		0
listening to "I believe I can fly" while playing flappy bird right now makes me so happy until the fucking bird runs into the pipes		0
{think, dream, plan} ✨		0
ever tried to save someone from making a mistake &amp; they just won't listen? just dnt call me when shxt hits the fan		0
I don't know why your tripping		0
Fuck! I forgot my charger!!		0
I need a space heater in this bitch.		0
Dawg ima snap in like two secs.		0
The LifeStreet API is one of the weirder ones out there.		0
Yay work is closing early		0
Lord Jesus 4-5 hours of sleep is KILLING MEEE!!		0
Every club in Baltimore is a shithole, LMAO!! Fuck Mosaic, and their sorry bitch ass staff!! And fuck Voltage too. Ban those clubs, lol!!		0
I love her turtle neck...😷		0
Glory glory Man United! Glory glory Man United! Glory glory Man United! As the reds go marching on on on!		0
Out in the car with Connor and Cammy. He's a great wee driver 🚗		0
I have never read a whole book for school in high school or college		0
Ughh this class soo quiet . .		0
I wish work was like skool when you wanna go home you can leave		0
I hate that you ignore me for so long, then you start talking to me like nothing happened.		0
What's your definition of real?		0
Manchester United have finally made a formal bid for Chelsea's Juan Mata. (Source: BBC Sport and Telegraph)		0
everything is an ebay job		0
handcuffs?..... or friendship bracelets?		0
Humanities just swallowed me.. I don't think I will ever find my class		0
I could just sleep all day!		0
AND THEN KNOW YOU AINT BOUT THAT LIFE THATS WHAT REALLY MAKE ME LAUGH		0
My and birthday tweet 😍😘💞 2:05 🔥🎊🎁🎉👭👏		0
My b day tomo! Can't wait :D		0
Song of tha day Katy Perry Wide Awake 🎶😒		0
" if you pitch one down the middle, ima swing."		0
Dinasour sized chicken in oven, glass of port on empty stomach and crying at corrie - what has become of me?!!!		0
I once cried for an episode of CSI: New York.		0
My twitter got hacked		0
i want to spend one year just to travel, before i have a husband &amp; kids. just time to myself to experience new places. ✈️🗽🌅🗻🚢🏯		0
The 2008 Financial crisis eroded many hard years of trade liberalization		0
The ordinary is just another synonym for all the good and great things people do that are hidden in plain sight.		0
Chad Strothers is perfection.		0
I had the worst mental breakdown today. Completely stressed out and desperate.		0
Q: When do you hook up contacts? A: Your project must be amazing. Music on point. Promo on point. Shows on point. Web+Image on point. TIMING		0
Raw food cookbook?		0
No, let's freak everyone out about a water shut down before getting the facts. *bangs head* Is it too early to drink?		0
Just watched a metal version of wrecking ball by Miley Cyrus. It's actually extremely well done.		0
I've got this juice box where my heart used to be		0
My blood type is Half &amp; Half.		0
this all escalated so fast 😳		0
Nothing is impossible. Anything can happen as long as we believe.		0
Why has my merch still not arrived?		0
With random people, I'm shy. With my friends, I'm crazy.		0
The Self Assessment tax deadline – you must send your online tax return by Friday 31/1/14 So if you need help get in touch soon		0
Sick Beard: Download Finished: Gossip Girl - 4x21 - Mauvaise passe pour les Bass… - SD DVD		0
Everyone has problems. Some people are just better at hiding them than others.		0
Hate spanish class 👎		0
WWYD for some paper ? 💰💵💸		0
No school for another week &gt;.&lt;		0
Never beg for anything you can get on your own 💅		0
Literally pisses me off so much when kids disrespect old people... Like wtf how were you raised		0
I'm about to die in this class! !!!!!!		0
You're not a perfect person. But you fit perfectly in my heart.		0
...and this weird looking? This is my first time looking at his face for an extended period of time and it's... interesting...		0
Only in Alexandria B2 do we accidentally light a Brita on fire.		0
Fake friends tell you the pretty lies. True friends tell you the ugly truth.		0
Wishing all the best to the DHS divers at the Gwin Co meet tonight!! Especially my favorite Sarah Moore!!		0
Don't expect me to keep trying forever.		0
"The difference between getting what you want and not, is a matter of will. How bad do you want it?"		0
Fair play to the JCT lads today		0
You can smell dictatorship in Paul Kagame`s interview , he is a goo		0
I prolly cuss her out she text me again.. &amp; expose her ass.		0
No cheating man is worth fighting for		0
Mum: why you not going into college next Thursday, me: got the bug next Thursday 😏😏		0
me and my dad are definitely obsessed with domino's, we order one every few days		0
Don't be afraid to shoot for the stars even if people call you crazy, cuz I ain't never seen no one survive a war with their gun on safety.		0
Less than 2 weeks left of Miracle Madness... Tell your friends to register to make your color team the winner!		0
Corrie's been on less than 5mins and I'm already an emotional wreck 😭		0
First day of a class and I'm already assigned a paper...		0
I should've worked today..		0
Man utd are desperate to land Mata and they reject our bid for Rorney. Damm it why should give them good player like Mata		0
wishing I as going to be in hockeytown for the Wings vs. Hawks game!! 😩		0
I need some new followers😩		0
If your looking for love know that love don't live here anymore .		0
smh i hate damn quizes		0
see that's the reason I can't really trust bitches.		0
Can't wait to baby sit my baby cousins this weekend. ❤️❤️		0
I hate that empty feeling in your chest when you miss someone.		0
Tip: Make sure you are allowing managers and HR to refer as they usually have a vast number of existing contacts.		0
LMAO the music streaming out of W316 right now &gt;&gt;&gt;&gt; 😂😂😂😂😂		0
Just remember; someone loves everything you hate about yourself.		0
The trouble you have explaining who they are to people		0
Beauty queen of only eighteen 👑		0
I still remember our first kiss 💏		0
Don't worry for those who talk behind your back , they're behind you for a reason		0
I feel so behind on this whole prom thing		0
Aw the thought of looking at my bank balance on Friday is making me moist		0
loving these little random facetimes with dad while he's in America!		0
More to thank, this is true. Please know, I appreciate you. Words w no readers, locked up in books, so very thankful for every last look -B		0
I need to eat pizza and watch Hous Pocus today.		0
Workaholics is back on tonight 👌		0
got something else missing		0
When I talk with you, I can't stop smiling.		0
When i care about someone, i really fucking care...		0
I love you, you loved me, then you love her, she loves you... Yeah, sounds about right.		0
I think that is the worst party political broadcast I have ever seen!		0
Can't even fucking deal with how ugly I look and feel right now		0
Don't have to color within the lines but drive within yours. Think outside the box but stay in your lane.		0
I said my butt finally looked smaller, and Tyson replies with "oh I thought it looked bigger today" lol whateverrrrr 💁		0
Everyone wants what they can't have. But if you begin to love what you have, you won't need anything else.		0
I look and feel like death 💀 But I'm going to get my eyebrows done 👌 they need it.		0
And anther great catch by the Dolphins..		0
Been so many crashes since the start of the year!		0
chipotle with my sister &amp; Luis 👌		0
Follow me on Instagram at PoeticPortraits		0
Make me wanna stay in the house		0
at least my head ache went away 😥		0
Stomp on your face bitch, break your nose (;		0
if secondhand embarrassment could kill... i wouldn't have survived past the age of like 4		0
Wish I could fly to Europe one of these weekends😔		0
Only if it was that easy.		0
Really with I was In D.C rn		0
the wanted are breaking up??? oh		0
guess why wednesdays are my favorite day		0
you'll fall in love more than once, i promise.. and until then, be your own anchor		0
Mata says goodbye to Chelsea teammates.		0
17 year old kid gets fired from his job in Tacoma,Washington for wearing a Broncos jersey to work. Scumbag Seahawks fans		0
Need urban decay naked 3 palette ya dig		0
One of the first things I want to do when I turn 18 is goto the bingo and hope for the best		0
I swear to god leave me alone		0
Came but for friendship, and took away love.		0
Free food always taste good👌😏		0
Someone in my class is wearing a lambda chi shirt, he's definitely not one...imposters		0
The irony of this song coming on right now. 😳		0
7 days till my braces are off ☺️☺️		0
Reading old conversations are so funny		0
I need more candles in my room		0
Ok, UK. I know 95p. In the US, we have cents or 95¢. What's the 'p' symbol? Is there one?		0
the amount of time i spend on the internet is unhealthy		0
Work in a bit👏😌💵💵💵💰💰💰		0
5 minute into Corrie and I'm already greeting		0
Turns out that "fix" might have been too strong of a word. They just don't make cassette tapes like they used to.		0
is trending 🙏👶		0
I'm so excited to see Brent tonight! The circumstances really suck but I can't wait!!!		0
Now I believe. I won't fall down without a fight. Now I can see. I'm not afraid to be alive.		0
Told yo bitch to get on her knees i dont want no sex		0
Just bust her ass on funrun ‼️😂😹		0
When I was younger I would sprint outside at 8am just to play in the snow now id rather sleep in, sad		0
When I decide that I want something it's hard for me to let go until I get it		0
Who would ya like me to fight?		0
Finally got my licenseeeee! 🎉		0
But baby running after you is like chasing the clouds		0
I'm addicted to coffee! This thin mints flavored creamer is amazeballs		0
0111: ma lil brother from another mother ..... Nigggggaaaaaaaaaaa !		0
I get really mad when i realize i slept early but then i couldnt help myself but to sleep early everyday		0
Barb-b-cutie for lunch 😏		0
HIP HOP 1- Break-dance 2- MCing 3- DJ 4- Grafitti		0
British Library announces new season		0
You know me, I don't just study at the library. I also meet people and randomly get hypnotized. :) lol		0
David Moyes has promised Man Utd fans that they will be in a major European competition next year.. even if he has to write the song himself		0
Safe Sanctuary training, here I come...no snow Nashville, no snow		0
Tired of this boring life I'm living		0
The greatest happiness of life is the conviction that we are loved - loved for ourselves, or rather, loved in spite of ourselves.		0
Rossall legend, Shelly Sands, famous for her ability to crush walnuts with her knees, unveils new DFS sofa range, 'The Nutcracker Suite'.		0
Steve Thompson should never have been sacked blackpool board are wank!		0
Omg I just want to leave this classroom		0
Dying to know, scared to find out...		0
| Gonna go offline to prepare well for exams and then catch up with the Naruto Shippuden series. I'm not ignoring anyone. |		0
I am so greatful for everything and everyone in my life right now, amazing blessed🙏👦👧👶👴👵👬👭👫		0
I always find things out. I might not say it right away, But I know.		0
HEY YOU GUYS DONT FORGET TO SIGN UP FOR SENIOR MOVIE NIGHT!! After school or during lunch! Free and no clearance!		0
Been looking for my SI class since 12:45.....		0
I need my own gym		0
I'm sorry I mistook all our laughs, long nights, sweet texts &amp; inside jokes as you caring. I'll think twice before wasting my time again.		0
Were just having fun we don't care who sees 		0
This guy that sits across from me is always high		0
you came to the wrong motherhood neighbourf**ker		0
my ass is frozen.		0
I swear the most has happened to me today		0
Whose ready?! NAMM 2014 starts tomorrow!!		0
I am going to come up with a food I can eat that tastes like everything I can't eat Look out Wanka Until then cook I'll just smell the food		0
Does anyone know how to recover an unsaved document on a mac?		0
I should have started on the dress like, yesterday. Hopefully it doesn't take to long tho		0
Got my W-2 form 😁		0
I'm liable to do anything when it comes to that you owe me		0
A good relationship is worth the wait.		0
Exeter still haven't sent me an offer. I hope they have a serious attitude change soon.		0
WATER CONDITION INSIDE, NORTH AVE, MIL, WATER COMING FROM THE 2ND FL OF THE HOUSE, Unit:191EN1		0
In the foulest mood ever		0
7 o clock where you at		0
Philly cheese steak or burger...decisions decisions ahhhhhhhhh!!!!		0
In our survey on future services expect knowledge instead of only land and gov		0
Just sat in on the most fantastic run through of IMDT's Actions: Men in Motion. Previewing from this Sat, Peacock Theatre. I urge you to go		0
Sorry guys I didn't get a chance to post the list last night, I was away from the computer most of the night. I will have it up shortly!		0
MashaAllah! Eli just made me stay in my room and he picked up my whole living room! He wouldn't tell me what he was doing to surprise me!		0
A cuddle buddy would be perfect right now.		0
I cannot stand when people don't tell me stuff		0
Why the Yankees? Now the dodgers are going to trade for Price		0
My family annoy me so much		0
I hate calln. In I actually. Like going to work		0
I actually legit thought donuts were baked		0
Ima go to class tomorrow		0
I have to go to class soon. 😭		0
Dear music, thank you for being there when no one else was.		0
There's seriously like two people that can calm me down and neither of them are around.		0
Hungry what to		0
I feel em I know myself I can't hate no man no one that's grinding for theirs but snakes come in all sizes and all colors		0
I'm so sleepey 😫😭		0
Do you ever just fall in love with someone you have never met because same		0
Best thing about peplum tops is they hide my food baby 👍😃😇🍕🍟🍗🍝🍔		0
gotta get out Hampton 😩🍃🍂		0
to Manu from Chelsea. Shows how much Chelsea believe Manu have fallen as a threat		0
The whole hospital environment freaks me out ... Especially the smell		0
Love knowing things that people have no idea I know😂👀😏		0
I'm thinking a lot of things about my future soon.		0
The girls who didn't pay attention when I was fat can't stop starin at me now 😎 not even bein cocky just bein honest		0
Guys its my birthday		0
U could take action but my reaction is remorseless		0
I wish I was fluent in every language		0
It's like half of me really wants to be with you and the other half just wants to be over you...		0
Seeing the Danville football team lift makes me wanna get better at football...time to play Madden		0
Putting on some high lights. . Lets pray my stylist is good..		0
I love snow days. 😊		0
MISHA. I AM DYING.		0
And then she followed up to say "you won't be able to get in because you're too short to be in the AirForce"		0
New drink: the "Mexico Cab Driver". 3 shots of tequila &amp; 2 shots of absinthe w/ a moonshine float &amp; rim dusted w/ meth.		0
Get it got it good then Get from round me Kids in this rotten hood we living proudly The plots misunderstood I think they found me		0
From tomorrow, the promise of giving two hours/ day to spreading NaMo mantra begins in full swing. Ideas welcome please :)		0
It always feels good mailing pictures to someone!		0
Bob Stoops says punishment for the NON shooting on OU's campus will be handled internally		0
Can it be 10 o'clock already!😖		0
If I can hear you over my headphones it's time to shut the fuck up🕟		0
The sun feels soo good rn 😊☀️		0
My broda no de try		0
Ali can make someone love her enough to do that - Emily		0
My dogs keep licking my pajama pants that have cupcakes on them 😂😋		0
Its all good man saul goodman		0
Don't know how I'm going to manage the English exam tomorrow without having at least 5 mental breakdowns		0
I NEVER EVEN GOT TO SAY GOODBYE		0
People are so tired of school.		0
What doctor do crazy ppl go see cause ima take that nigga		0
Zuma orders SIU to investigate gov dept for, wait for it, UNCOMPETITIVE BIDS! I'm not make this up! Will he include Nkandla in the remit.		0
Absolutely love Emperor's New Groove		0
Dick Rent... LMAO boi u can get the whole checkLOL drunk in loveeeee cause we G all night ooooooooo		0
Why do I go to class anymore?		0
The Hungry Jack Lodge is pretty badass!		0
I say these things to hurt you, but I only hurt myself...'		0
Rejection letters aren't the end of the world. You're still breathing. You're still here. You're still an artist. Now, go create. I will.		0
Netflix for the rest of the dayy ...		0
Damn i swear like cutting everyone off man		0
This wind is deadly🌀❄️💨Why isn't night class cancelled yet? 🚫📚MankatoProbs		0
just booked my room for Friday night at the Hyatt regency century plaza hotel. party in my room after the awards show !!		0
Feel slightly sorry for sienna atm		0
I'm damn hungry... Again		0
About 4 inches &amp; counting!!! Why stop now? No turnin' back... ALL things new in 2014 :)		0
- Did Doug go to work today? or is he mad at little brother...		0
How dare you say you miss me with your spit still on her tongue?		0
Call of Duty Ghooooooossst		0
Chantel for you I'd kill a bull! My bff for real love u babes!!		0
mams raging at me because I'm sat eating a family size packet of crisps and she's on a diet.lolllllll		0
All Y'all bitches lame		0
Doin tha Fuccin Most! I'm Dead💀		0
SOA Season 3		0
Still useful for other things though. I would be really interested to see a malware which analyises the traffic and then adjusts to this		0
I Needs Some Itchies And A Face, Ill Be Good After That. Imma MissYou Bro. Fly High Cannon. iLoveeYouu Bro 💯💯💯		0
Christina aguilera's video for dirty could pass for decent soft porn		0
So the thought of having to see....Want to feel it again again (",)		0
I love making you awkward.		0
Getting my dick sucked always puts a smile on my face :)		0
Another boring class with no eye candy 😒😒		0
del zotto to nashville for klien		0
I haven't worn makeup in so long, I actually think I look better without it		0
Who wants to ball at la???		0
Just getting it out the street thats the best line...		0
Now that my hair is super different, I look at my old hair like WTF!! 😂😂😂		0
I need to go shopping all my stuff keeps disappearing lol		0
Some people are so poor all they have is money.		0
I thought graduating early would be fun! 😩😭		0
You know my name, not my story. You've heard what I've done, not what I've been through. If you were in my shoes, you'd fall the first step.		0
Can you stop talking about me		0
Anyway, don't expect much from Klein. He's a watered down Girardi at best. Also bring tuFNiSs to all of you who think toughness = cups		0
feel the city air across your body....		0
The point is to do you.		0
Surprisingly, Garfield County Courthouse has been a target rich environment today.		0
i need a stain		0
Phillip Phillips - Can't Go Wrong 👏👌		0
I'm a capitalist, so I know it's important to keep our capital in our economy and not send it overseas!		0
It's summer, fuck problems and have fun.		0
Sat being ugly today :) pretty comfortable. ... Cleverly this sentence js'		0
No way I've eaten like a Vegetarian today. Just want a 10oz steak in my Gob!		0
I just don't like school unless I see him		0
Just when I wanna sleep. I needa shit		0
I think that belibers are bullies!!! Dissing drake bell because he has is own opinion on Justin beiber....		0
If you keep CALLING me by my middle name and I don't get an attitude,		0
Thoughts are with people in fighting for their freedom		0
My little Caleb won't take a nap without me. So we are snuggled up		0
