Tweet		Sarcasm
@zara_hawthorne @GigagigaPorirua oh Denny's … it's soo romantic		1
@sbmontgo That was some mean		1
@stephenkruiser @Part_Deux I didn't know Cicero was such a racist!		1
@DKhasMK @KarrattiPaul @1Viperbabe @RedNationRising Guess the prez wants soldiers to die out there and replace them with illegals?		1
@PeterMAbraham Wow. Never saw that coming.		1
@SuheerSolomon @sgriffin984 I know!! I never saw this coming and LOL Suheer😭		0
@CaitlinB1309 no don't cry x		0
@sweetboxing not like they could have found homegrown musical talent in the city of		1
@_Wicked_Heart I'll track him down asap.		0
@dmfNY @WinchesterGank @jarpad No, no. He's smoldering. 😂		0
@jcmm33 I managed to avoid the ads ;)		0
“@rickygervais: Which religion is right? There are so many to choose from. Help!” I would say Mormons make the most sense to me		1
@holybullies @chadfelixg Actually, most of the people who pay for those things know that there is a cost associated with them.		1
@AsToldByThomas LIfe is good. Stressed a bit but I'll figure it out. How are you?		0
@ZaynNiallINDO that was like two days ago		0
@Its_KDC He should take a page out of the book of innovation from @WandWmusic, @MartinGarrix, @DVBBS and the like.		1
@ThatsMeJayPee preciate fam. livin life		0
@socialism_sucks @BreitbartNews Recovery™! Unicorns! Rainbows!		1
@1911eskay I said snickers niggy.		0
@jamesobrien51 happy birthday you mess! X		0
@richfroning 30 minutes on an elliptical machine is all you need!		1
@lindamclay @LearnIt2EarnIt @Brownielocks01 @tdawn414 @OrganicJOOS aren't we *lucky*?		1
@StephCohen_ no, you need to make sure the kid knows he/she sucks and is a disappoint that's the only way they get better		1
@darienbruze Lloyd banks. He older. And PAC was in jail often.		0
@JonHefty @ohholybutt wait, what? Just microwave your pizza with an egg on it?		0
@thetford1996 @_Crystalalalala didn't invite you gabby.....		1
@AntDemartino didn't sabbs go out of business ?		0
@erinmcunningham Because so much progress made towards restoring democracy.		1
@mohd4mf yeah, i knew that		1
@cupofcrow @fornicatrix what the actual hell.		0
@postcrunk And listening to terrible folk rock while growing terrible beards, let's not forget.		0
@soccerreform @MikeWoitalla I'm not even sure how to respond		1
@Blake_Robertson I hope you get a flat tire on the way home.		0
@briannahlindo *Moose voice* "Tastes like candy canes at Chriiistmasss!" I'm not sorry about that.		0
@JohnRentoul The millions are mistaken for the word of is always true &amp; every action of his, always correct.		1
“@MalikThePest: Nigga waaaaay outta pocket for these Jordan prices lol”stress that shit.!		0
@MrProWestie @ChaBoyyHD Do people not believe you guys when you say "It's a good game" oh shit no wait i forgot you're being paid		1
@Kaylee_Pendal @sarahleitzel That night was great. 😂👍		0
@tlcat06 @herewegobroncos @AlaskanBronco exactly what I was thinking. We have played such easy games all year.		1
@jamiekilstein @chrislhayes Totally sounds legit		1
@GossipLarry_xx I've just reread Learning To Breathe and it's always amazing :) 		0
@Glynnnston yeah you didn't get mine		1
@PRoseish_2 @LiberalMyopia @PoliticalPort @kharyp @amountainpass You know criminals are victims of "the system"		1
@alexmae42 you mean it's not?!		1
@MikeN328 good question. let me prowl around....		0
@FOXSoccer Our transfer window doesn't open till the 31st August...not worried yet.		1
@RamsayShetland @TAYScotland @YoungScot Brilliant! Have a wonderful time :)		0
@NFLNow @nfl @SolomonsWisdom_ no Cortez Allen and Willie Gay?		1
@Dianna_Chr let me guess. Your doctor met you at the appointed time?		1
@_legallyBLACK true. I'm bout to start looking now so I can find me one		0
@schinds21 Thanks for editing out the		1
@jnmc1993 Me too!! I think I'm off Wednesday and Saturday next week and I might have some early days so ill let you and @caitnesss know!		0
@JmeBBK give us a date you pleb		0
@jvanz84 @cbhammdoc Veras is so solid. Love that I kept him.		1
@EllLong1995 @beckyreed94 never ever ever ever ever again I was worse than you well maybe not quite that bad 😜		0
@R_Madrigal89 @jdoedy44 Yea me too but he aint no bum bitch lol.. Real shit tho im being for real about this		0
@paytonsun amen to that!		0
@joshsmith112 @Csanders56 that blows!		0
@DrewBogs_FOX28 that's just as good as getting Melo		1
@CarolinaSistah @joethepatriotic @IrishRose23525 Unfortunately this Admin thought it was a hypicritcal oath		1
@NRLFootyShow you guys should name the footy show The QLD FOOTY SHOW. we all know who the producers fav teams are Queensland much??		1
@_Eriic_I naw I will be next friday though for a week... what's popping mane?		0
@andedburciaga went to the most epic on of all in Austin at Calvary. Sick crowd!		1
@OmarKelly so basically he's not showing anything special.....awesome.		1
@FlyerTalkerinA2 wait...DTW is closer to A2? Never would have thought!		1
@RippleJunction Oh, AMERICAN live action. I was confused why that was "new" news for a second.		0
@splendorthought the one day in your life you get to be the rock star! -Steve		0
@EricShawnonFox @FoxNews Eric Holder is going to investigate? Oh, I'm sure we'll get to the bottom of it now!		1
@GeorgeRichards @PWT101 Without knowing who let me say it is a mistake.		1
@osnapitzR5 we miss ya babe ♡		0
@FRamabama Tolerant, compassionate liberals sure do know how to keep it classy.		1
@RealJayWilliams I think the cops should handle a murder, not the refs!		1
@megustacamellos @jowenr5 yah that explains why we r meeting for old Chicago and adding criminals to our		1
@tntDVM Americans can be so friggin stupid &amp; so litigious we need the Govt to save us from ourselves		1
@StellaCeltic @ScotFans4Change He deserves a blue peter badge! LOL		1
@MJGParalegal @matt_williams52 @BMRBL @CP24 Thanks! Had a great time :) Good Luck &amp; have fun today!		0
@TrendyyNigga most of the time		0
@lisareneebaker or fast forward?		1
@Espngreeny gutsy call going against the very difficult 3-peat…		1
“@HuffingtonPost: High School classic getting sequel after 20 years?  my prayers have been answered @emilybys7		0
@Courtney__OC oh! Me and my brother have our own accounts cause it makes perfect sense for us both to pay		1
@Napoleonlegal @LaurelCatherine @TrotAlex Please provide us with a 3rd choice		1
@cvrt still remember bernie not pleased at indy 2005. difficult to interview that morning. lol		0
@TracyBFC Yes I'm seeing Lisa tomorrow Tracy and I'm taking her out to a posh restaurant in town for an evening meal xx		0
@JumboHart @BenVolin What about trading him for JJ Watt?		1
@tabdior welcome to the life of dating a Jacobs son 💁😘 love them anyway! We'll get a present from there!		0
@BradThor @1Dimitri This couldn't have happened because they used weapons that are illegal in France.		1
@whatevermelloy @TheOnion Cue the Benny Hill chase music ...		1
@DandCShow should be a lively interview..		1
@RegionRatRants it's because all the asphalt is reserved for the road "improvement" projects in the region?		1
@desireerumbaugh sounds kike a beautiful class!		0
@LucyC2504 @Harris02_X @ryanbisset hahahahaha that story fucking ends me everytine "did you get poked?" "Nah just mugged" HAHAHAHA		0
@Cooper_BHSA @Seangrum I can totally sleep between those comfortably		1
@tombish2207 @nufcfans no it came from a stupid foul from Tiote		0
@btinahat @MrSebBT banana is my most favourite!		0
@CharleyOToole you shouldn't try the mucus cough one it's incredibly vile!		0
@HistoryInPics still cant believe hr was gay.		1
@rhiannoncelaya_ hey a job is a job when your broke 😂😂👌		0
@dpogreba come on Don...two of them voted against it after all...i'm sure their intentions weren't purely for show...		1
@thegr8paige @C_Ecrement yea chrishin' get it right		0
@duffgibson Safety first!!		0
@mrrodrz thanks for the support!!		1
@TylerNickelASU don't argue with Scott!!! He's ALWAYS right.		1
@BarstoolRU U know what @RutgersU should do 4 commencement since these idiots don't want Rice. Get Snookie and pay her another 32k.		1
@Dan_Retter you're funny		1
@JaiBrooks1 what the hell Jai? Just press my button. ily		0
@foalpapers @starbomb They’ve put their entire first album up on YouTube for free if you want to give it a listen there! Crude, but funny!		0
@RotoWire he's a good okay too		0
@Joshua_yeeyee @brittnaay16 oh I'm sorry do you want to ditch is for a third time or..?		0
@amyfadoolCSN she has a kid and is marrying kayne west also.		1
@coy0te *raises hand*		1
@UsagiAddict Thanks, I know. Sorry I forgot		1
@MBoerm23 nahhh I just text him cause he's so far away		1
@fredthompson ah yes. Because the cold and snow during the winter obviously disproves climate change.		1
@Fallenmanga Sure! Any specific areas that you're concerned about?		0
@TheDemocrats Thanks for the info glad your looking out for republicans.		1
@alliemarie_a @bigpoppa_79 haha welcome!!! And that is soooo healthy!		1
@politico yeah after all Israel is supposed just sit back &amp; let Hamas fire rockets killing their citizens &amp; do nothing about it		1
@FirestoneAuto are you gonna come change the tire for me!		1
@stephenhuppert thanks Stephen.		0
@Brookie44 haha! No worries! Thought I remembered you being a fan of the root beer milk!		1
@Heyuhleesah then once we build each others confidence up we can have our conspiracy theory night 👍		0
@haydenhbird you aren't black.		0
“@fsolomon3: @garrison_todd Really??”yep! It's that simple. Can't wait to get started on this!		1
@myroslawabrulak @RT_com He's attempting to put the entire hemisphere under his protection. Isn't that enough?		1
@PhilMackey But many of those on twitter have studied hundreds of hours of tape and interviewed all the players and coaches		1
But @Brandon_Warne , they're the future!		1
@FreddyD20 hahaha change it ...that's dope and its no chapo like black ppl say it El CAPO		0
@tdotflip05 totally agree that his season was amazing...but you gotta seal the deal too. I'm glad he didn't (obviously), but still.		0
@foxnation really? I hadn't noticed.		1
@vanbadham Arguably, it could be worse IMO		0
@charleybarley20 we can have the ceremony tomorrow -I haven't got any booze -maybe we can smash a satsuma on it??		0
@lesliehoranx Liam's in the picture?!		1
@adamfairholm Yeah... thanks.... Great fun in tweetdeck......		1
@KaylenLigon Are yours 40 minutes long?		0
@BGR thanks for sharing that. I had a good laugh.		1
“@_desmoney: @LiliKjazz @HaroldGreen let me say this tho...yall both snapped! Thank yall” &lt;3		0
@tlr_li hahaha, oh I do. I totally look up to my "younger" cousin who is way more inexperienced that I am		1
@chucktodd then do something about it. You have the mic		1
@LeMaireLee In my new policy of just giving bad advice, hit her, Preferably in a public place where lots of people can see.		1
@exjon I know right! He is just so darn good at it...		1
@MLB My goodness, lets just enshrine him already. He's obviously HOF material.		1
@2AndreaMarvin @WGRZ There's a surprise. His track record is perfect so no way to have seen this coming.		1
@iamHerobear @JuddWinick Awwww. Well there's still more monsters and demons to fight. Let's have at 'em! ;-)		0
“@FoxNews: price hikes hit 'red states' hardest  oh gee, imagine that.		1
@Darcy_Lussier @SKBlueCross I need to buy stock in that company, since they never pay out profits must be good 👍		1
@sunterryjones At least they are trying to see what they have for up coming contract talks.		1
@Ishmael_Bibbs52 I bet you bought like 10 dollars worth of coins for that game lol		0
@hanan_mitchell hmm I'll have to see about that one		0
@taaylynn0515 yes you can totally pull it off 😍		0
@natwatshot you will miss it! Trust me i do! Lol		1
@srahula thank you :)		0
@ChrissyCostanza i am proud to be apart of this special time		0
@simonpegg no seriously out of all the star wars figures that is the one I've always wanted -.-		1
@PPistone You mean they aren't flaring out side skirts on passenger cars in 2015 to match? Damn.		1
@haileykens yes 😊 i hate walking but I love the people I work with		0
@saikmuthyala90 No it isn't. What is obvious is, there are still people dumb enough not to get sarcasm in these extremely cynical times...		0
@jowyang Thank goodness. Yes.		0
@blisscadden Leave It Yeah. x		0
@bimmerella @MJP1313 @politico sorry didn't realize every state was controlled by the GOP even when have Dems in power		1
@danielprofit Just way to install gets aged &amp; sick while hits Babies &amp; kids		1
@wiltscouncil An efficient reply giving confidence that you care about your public image and the attitude of your employees.		1
@smartcardriver proper mint too?		0
@chrich85 I will homie don't you worry		0
@cfulgham @modalmom @ErikWdV @solemom @alexthepuffin to better understand how 2 stop bikes from interfering with real (car) traffic		1
@ReginaRaishaun @__RoundCLIP A well planned, intentions camouflaged retreat!		1
@yaujauku @SkypeClassroom I've done it several times at conferences. It really helps teachers "get it" and spur conversation.		0
@KenOdette what the hell...next thing you know, gay people will want to vote too!		1
@Lovaysjourney *twerks 4 tips*		0
@lcnadcIrey -talks to you-		0
@TomOatesWSJ He ran.......		1
@MiseryShadowz a ring pop really??		1
@Thatsjust_BigL shut ya ugly ass up lmfao, I'm tryna switch. You like yours?		0
@PolitiBunny @mizery_mayfield now Bunny, you KNOW you're supposed to cower and apologize when they say that; follow the script		1
@AshifM34 we got problems though. Still got an hour left but laptop battery is 18%		0
.@LibertarianLuke your replies have been very nice and pleasant as well.		1
@NaniNanerz haha ima my guy friends on my side &amp; my husband gone have his on his side lol.		0
@Z953VAN love that song!		0
@DaisyFlcwer But they're lovely either way		0
@EricHolthaus But Rubio doesn't believe in it so it's not real.		1
@yaboyj lmfaoo yeah these are my late night intellectual thoughts		1
@Harriet_Edmunds can you sabotage your dads lorry so your parents can come for dinner tomorrow evening with us and @jackie_ivan !!!!!		0
“@kiaramariexo: u really have to break shit down to niggas like children i swear”		0
@LizChandler26 but but but they lost yesterday. Clearly they suck		1
@AllySooPretty until you decide to act up again yo lol		0
.@danoroadblade I'm assuming no 'addadicktomy' surgery was performed.		1
@NUFCThreatLevel @liamwrose4 oh well must renew ticket now!!		1
@bkravitz I am just amazed there is thought in your column.		1
@DailyCaller Well, in her defense, she didn't know what was in the bill. That's why they needed to pass it.		1
@LighthouseBeer an absolute pleasure!		0
@JournoMatCleary @RLW_Mole There's certainly been times when he's been a cat. Great player, credit where it's due, no doubt. Contact shy tho		0
@The_Ottawa_Sun @kitchen_ryan I guess your information is based on the legendary Sun News detailed reporting		1
@urQuel_5dawg at work bored again huh lol		0
@nunhammer So far, so good. Maveth is definitely better in 20-ish minute doses than in an hour-long album.		0
@TheFourthPeriod Great...can't wait for Sportsnet and their completely 'unbiased' coverage to broadcast all the games.		1
@erika_knight23 @Brookie_Snook the 100 free and 100 breast are going to be SOOOOO hard😂😂😂		1
@BobG231 UNLESS ELECTRONIC VOTING MACHINES WORK CORRECTLY AND CHANGE VOTES TO DEMOCRATS AND THEY WIN ANYWAY!		1
@CaramelKisseZ10 alright you'll see		0
@JstnCase618 Doesn't really matter Look when hey bombed...At night All they killed if any whee Janitors		1
@15Stephen15 mingo is too small no way he can gain 15 lbs with an entire staff helping him, plus keke is a dumb nickname		1
@zina_x I should be In bed I want snuggles		0
@tinsleereagan Well then lets make some porn.		0
@PeterNickeas @JimmyPrinceton You lie! Can't happen with the strict gun laws they have. You're a gun-grabbing propagandist!		1
@NYIslanders @leeberr09 DUUUDE &lt;3 &lt;3 &lt;3		0
@HibbertHarwood that looks awesome, where's it from?		0
@Nobes135 maybe you have a lil ging in ya?		0
.@hbryant42 Yeah, but the Celtics did it the "right way" ... by trading for guys. No grubby free agents for them!		1
@12thmanTim is he active as a waterboy though? 😂		1
@Xaminate_ yeah follow me I'll DM mine to you		0
@jscott_8 he is the best ever! He only had like 8 turnovers		1
@EnglishRain_ haha yes you need to, i need to see them haha x		0
@jadynwilliams14 i have all the time in the world		1
@AustinSommer @UberFacts @BPalik91 duh it's because God created us what morons....		1
@johnno_me all decent pal! Yeah do me a copy cheers! Thailand was unreal pal, blown away by it all! Can't wait for work tomo		1
@nesty66 *that*		0
@Samkeaton93 maybe if you'd keep the tv down hey would be a bit more quiet. ;)		1
@fearthefin @RegressedPDO They'd all have to have the 🚁emoji or I unfollow.		1
@jeje66 Nah, not enough Ks. That's what's important yanno.		1
@kody_garis Wells that's just great.		1
@bexmader @SpookyEmpire ME ME ME ME!!! I can't wait!!! 🍏🍏🍏💚💚💚💚		0
@CheyGleelover98 bc if I came over tomorrow or something and blah blah idk		0
@CustosDivini If they're as protected as the foreign service officers were, things will certainly turn out well.		1
@Carder9 JOY!!! I look forward to that.		1
@AllOrNothing90 ewwwwww nassssyyyyyyy in my kiddie voice		0
@RepLowenthal thanks for destroying small business in America! Keep up the good work!		1
@xLoveLive_CHEER lol go back to sleep and see! 😂		0
@iStayPoloHoe :lace me ^		0
@Luke5SOS @Ashton5SOS deep and meaningful. Like a puddle but meaningful.		0
@Royals @SSJWHB can't believe they are letting Tejada go		1
@katherinekoa yes mam thank you !		0
@MaireadMacleod @BeautyH2T I tried to talk my bf into seeing it with me but the mention of James Corden put him off immediately		0
@DrRichardBesser @delder1546 @GMA lol...but cavemen had long lives right? 30? 31?		1
@EricGuster Jesus. Pope. Buddah...and on and on.		0
@yayKM SUSHI TO THE HOME. So much heavy metal poisoning, so little time...		0
@DruStru I hear they do bad things to baby chickens		0
@jordan_carlson1 But I'm actually excited!		1
@DrDemography @NickP1963 @canberratimes fantastic news for those hoping to gain positions in the		1
@nknewsorg So, not the Bikini Attoll of the Korean Penninsula?		1
@1bobbijo need to make the house shiney clean for your baby sisters welcome home party!		0
@CodySharrett I think Flo Blitz is probably too busy. Plus it is tough to catch lightning in a bottle, let along twice.		1
@k_kautz great, can't wait.		1
@AmyNoelle I'm decked out girl. Wish you were here!		0
@rathinikesh true. Would be fun to see how it pans out.		0
@49ersGab Matthews right before Verrett taken at 31, I just don't see it... Don't they realize we just locked up Brandon Lloyd!!!		1
@McNerNer i wonder who on earth you could be talking about		1
@Real_Liam_Payne You know it's the best song ever! :)x am good what about you? &lt;3		0
@drbarnard According to the docs: "App preview videos will only play on devices that can play video." :D		1
@Rex_Neko "Okie then~ we have to celebrate Halloween together then?"		0
@mwilliamson143 awh, bby. It's okay, I still love you 😘		0
@Red_Beauty_28 haha yes! i've had almost 9 hours of it!		1
@xoxo_rechuaa fuck you too then nigga 🌵		0
@BrandonSmith85 @LeeGatiss @ianclary this is why "no creed but Jesus" is so important.		1
“@mrsgkasim: @Furfur69 @garcia__mariie @KimKardashian Kim's always pulls off the look it xxx” me 2 ! And she's rocks the bet fur!		0
@jackie_cos That sounds like the greatest idea in the world. Shopping in the wee hours of the morning. Absolutely.		1
@JackGuo14 I thought about it		1
@harry_airth haha! Sorry I had to 🙊		0
@EricSenneville that's a wonderful idea!		1
@ybmahamah Me no say way it go		0
@lexis_kush I love you to biatch :p i will drive to L.A soon just to say whats up!		0
@FireWatchEM 10-4 must be so exciting		1
@kryp1 Rather sear out my eyeballs! Circa 2003.		1
@xo_tate_ox doesn't mean you have to stick to the status quo😂		0
@EdenEats uh...awesome!! and funny.ee		0
@Breaking911 @sdistef @mgeorge4NY Want to disperse this crowd? Hand out job applications. 		0
@ChaseAllanMusic my friends r alcoholics and are trying (aka succeeding) at making me one. Oh well		0
@steveyknight you look fly		1
@AlexaHerman07 No. They are a merman and a barnacle!		1
@dlb703 @jwsnyder00_john @GOP crying in his beer again? AW needs to go home.		0
@lakeshow73 @PowerTripKFAN does your vision come in and out? Suddenly you see someone and you need to tweet at them?		1
@Bear_BourneTHG are you getting my texts?		0
@ian693 @RaoJay2 Mo, prob just getting rid of the franchise is best. Good signing with mike Wallace.		1
“@REACTlVE:  after that first sentence I was gone😂😂😂		0
“@DoltYourseIf: leopard print shorts. Love this  Why don't you just go to the store and buy one? So dumb.		0
@RameshPonnuru the violence implied in that statement is very troubling		1
@blackgirlinmain "But you know...no hard feelings and stuff..."		1
@connorsfrap HAPPY EARLY BIRTHDAY		0
@JustifiedFX After watching the season 5 finale I'm really wondering if there's going to be a season 6...		1
@justt_courtneyy @kempseys wow really? No way.		1
@jennj1028 @claudiam16 obviously a super good way to promote his new album is to cancel shows and stick to Instagram		1
“@xoxo_kaitlynn: Someday it will all make sense”		0
@GarrettAsmussen yes. Like you. I get it, I'm doing everything you did. I admit Garrett, you changed my life.		1
@TiffanyCaneXXX It's amazing how long some of studios keep the shoots before they release them. Glad they finally did.		0
@LucBYE If y'all wanna drop off Caro first I have an extra pair.		0
@jennmartinelli @BostonGlobe broadcasting laws are hard to understand.		1
@christina_mayc I guess I should have said		1
“@ShakeYourNyash: Funmi is not lightskin, she better know that” just seen this 😂😂😂😂 why you chatting about me please		0
Sooner then later "@_bsinclair: "@Daa_Untouchable Lol they will find out"		0
@wingoz @AaronRodgers12 what a slacker...missing two passes...i will not R E L A X...		1
@SomersetBroad @Lizzieaire i was manually focussed on the dyke so when he took off the shot is slightly blurred but i still like it :-)		0
@hmarie212 @Bidenshairplugs because terror! Don't cha know.		1
@ctrent @jluckhaupt not good enough. No losses in spring training either!		1
@TweetingJaysFan Always pisses me off when Dip and Shit are always talking over each other. Real entertaining radio.		1
@Quantel_Nash where's your boy Rose😂😂		0
@RiyalNigga That's a very well reasoned argument		1
@Halley217 here's a quote that I always think about 😉		0
@RuPaulsDragRace u said snatch...I'm offended...quick, call @logotv		1
@LouMerloni cmon man you don't wanna see an awkward make out sesh in front of thousands of people?		1
@FifthHarmony @camilacabello97 comfy, girly, and casual		0
@MusikFan4Life toughest schedule in college football!		1
@thegregoryman 100 years? I would think the sandwiches would've spoiled...		1
@BvrlyBrewmaster @hawknut it's also great with verdita		0
@justinbieber Oh joy that's what everyone needs right now		1
@Desilord10 and subway! Dun forget subway DJ k		0
@m_ryan23 it's a date💁		0
@DStrehleTFP Should skate it up ice instead next time. Or has he never played the NHL Hitz series?		1
@queenmudbl00d aw have fun! I cant wait, as long as I dont die before then haha		0
@paolorichichi @ddale8 Oh I see. Your logic makes complete sense now.		1
@kyytroutmnnn yo when you comin home		0
@SLATERCBS11 huh Rangers baseball still going on?		1
@hannnahwrightt suck it hannah.		0
@dabeard @abbyohlheiser Maybe they never advanced to the next grade: 		1
@Romaxton @tankheals @jasonnoack @bamshackle @TMZ the pinnacle of reporting no doubt		1
@MayBeLutheran Why are you wasting time waving hankies instead of fighting for 15 different 'social justice' issues? Be a RADICAL!		1
@Tessanne need her VIP @OPMJamaica @CuffeStuff		0
@ChiBarb HR? Employee relations? @BW		1
@TeaPartyNevada @StrangeFunnies He's on the way to meet 72-virgins! lol		1
@sortius If your node is 500m from the exchange you get 28Mbps per line @ 10km it's down to 14Mbps FTTN is a winner!		1
@NeverlandFable Good night and have a nice sleep for you too, my girl. And thanks for that alert haha 😄 		0
@NBCdianna he's done such a great job with the secondary why not?		1
@coyneliam i could online shopping. Lol.		0
@kiianahoran @camerondallas it described my situation right now lol		0
@PelicanTurds31 ok! haha.... if i go		0
@DustinFox37 @AnthonyLimaFAN Yes. Kyrie sucks. Cavs would be much better off with Dion running this team...		1
@MolloGrace degs told me to remind u that anyone can see ur twitter because one day he saw just ur bio and thought "classy"		1
@JudgeJeanine Because Iran and the Taliban are the same thing, you ignorant, misinformed piece of Fox trash.		1
@monroemonroem now you don't really wanna go and do that lol		0
@dennisminster @StuffKennaSays looks like we are going to be late for college! Yeppy!		1
@insidetroy and USC called Sark a head coach on accident		0
@danolaurel They recalled it because they screwed up the product.		1
@klayschae don't you know that all of the gays have AIDS?!		1
@Alex_Segal thanx babe, was incredible!! Don't fancy leaving really haha!		0
@jblack501c3 @MonicaForOregon @AndrewZucker @jamalraad Aw c'mon Jeff, we need more stalkers in the Senate!!		1
“@ComedyTruth: No but really 		0
@Findaddy81 Utes beat in passing game		1
@Little_Gto I don't think so but near it yes		0
@PatrickGilmore truly one of the more remarkable things I've ever seen on TV		0
@SportsCenter Well then the Patriots should release Brady, Tim Tebow is the answer!		1
@BleacherReport yeah screw the ocean!		1
@th14Renato Cleverley is still better though...😂😂😂😂😂😂😂😂		1
@starrynialloh I think photoshop! :)		0
@mogul_inspired We love the pictures, Christopher! Thank you for sharing. How have you been enjoying your stay with us so far?		0
@FactsGuide @TopComedyy what a nice way to say		1
@TLevcovich Spurs, classy off the pitch as well as on it :))		1
@Dan_Hope it's over trade Lebron..		1
@TrapGirlJaylah ikr... Like are you stupid or something?		0
@PaulReverePress @google isn't too keen on his movie, either:  They're so diverse.		1
@Andrew_ncfc1862 plenty of years left in him yet		0
@giraffeinascarf baby is all good xx		0
@leeshahand where do you go?! I love the color 😻		0
@GrubersMullet why? It only has a small constant essence of piss and the it's not a long wasteland of failed businesses at all		1
@NewsBreaker @RyanSchulteis @AlexDiPrato smiling is always a good idea on a DUI charge.		1
@nikicheong That's sweet. :)		0
@T_Rae_C_ He is flat out an idiot. I just laughed when he threatened to block me. I was like OH NOOOOO!!!		1
@ElijahT_56 @sumbrown701 trust me I treat her exactly how she deserves it man, nd that's never going to change for me and I know I do,thanks		0
Don't ask "What's up?" Mary. Just. Don't. Ask.😆😂😆😂 ˉ\_(ツ)_/ˉ @greeninveeteezi @MarkWroxham		0
@Gil_Brandt @Colts @Browns @dallascowboys so, suppose it means each team will have miserable seasons		1
Only wit black Indian and Italian but I don't wanna b light skin no more so I'm caramel 😎 “@joeykash: @MIKA_MALONE1 u ain't ?”		0
@kalliewilson926 why would you wish for that? Or are you using that language called		1
@liberty_georgia @YoSnowmanOlaf @vicjaynexo it's so cute haha		0
@WhySharksMatter Feeding sharks, teaching them to associate divers with food and not to be wary is soooo good for them though!		1
@FyeReddShawty09 lol just chill girl		0
@lancemick Hard to know if overrated until CFP. Wis/K-St/WVU/Boise are best SECW OOC W's. Certainly not bad. Who has best OOC W of year?		0
@chxyennx SO STINKIN CUTE		0
@moonathejoker nawww gurrrl. you caint handle da sticka		0
@SW_Trains delays of up to 30 mins? Not where I am, at least 2 London bound cancellations so far. Happy Monday		1
@AndrewPaz33 @BryceLich5 and I are telling coach!		1
@Hotstover I'm not sure he's got what it takes to be a franchise QB. SMH		1
@Mark_Emery Yeah I know he's horrible, should have traded him.		1
@angel_with_an_a I thought we could give them nice cushy jobs or better yet benefits because they've had a hard time of it		1
@nfl - He's good, but that statement is a tad hyperbolic. C'mon.		0
@annalee20x It goes fast I think when you're so busy! It slows down when you're not, not long now! Xx		0
.@maustermuhle - just don't use the Fall Out Boy they play during the starting lineups at Nationals Park now		0
@klisaanne It happens to the best of us. Hope your tummy settles soon.		0
@Number10gov And the professional photographer just happen to be there. That was lucky		1
@yusufchowdhury We've got to produce quality conent? Can't we just linkfarm our crappy conent?!		1
@Chrisquirk Its a shit game		1
@GolfChannel wow. No one else is there practicing for a major I bet.		1
@4HUNNNID nah nothin go back with your friend		0
@boricuamorena27 but you can bullshit a bush niggar		0
@Crazy_sexxycool girl I'm getting the whole 9. Even got a "surprise" date...I had to help plan, but he's adding the finishing touches. 😂		0
@JBelmo good game, you bowled better and beat me.		1
@dpanabaker @armenvfx @RobbieAmell I knew it! He's a isn't he?		0
@KenKlippenstein Since signed the NPT &amp; agreed to get rid of their nukes! Right? Um, right...?!		1
@SomethlngLearn hey, GREAT POINT!		1
@131500trains Yea thanks, this has only been an issue for the last half an hour. Speedy on the updates		1
@gmv4 Back in my day we just called it the no huddle offense		1
@ashleighsmith23 sounds just like you when you were little😏		0
@Xentheous @b_cowie79 well done on the breakthrough, Jim! I had no idea Shanny was coaching the team.		1
@ThatOneFuzzle If music is something anyone can make up anytime, it can't be a limited commodity, because life is black and white.		1
@VisciousTease on i wish, i forgot to tell you i wasn't coming 😩		0
@trudyi8 In my experience, the kids that are gentle and kind are typically the ones whose mothers are bat sh!t crazy. Hahaha		1
@rianjohnson It's @edgarwright's windswept lockes. That makes me happy.		0
“@IlseeMoraales: @R2Rabago Well now you know it is.”oh ok what time does school end?		0
@1DTVDHolic fine just wait. 4 10 cuz I just retweeted to my 400 followers ^•^		0
@robleathern @semil @MaureenSF interesting how close that is to the 160 magical village I'd seen elsewhere.		0
@KristineFox26 still GWB's fault because he signed the Wilborforce Act in 2008		1
@livstaa95 Here in the United States. Maine to be more precise. You can now say you have an international following :)		0
@Jano_Love_You thank you so much Georgia ❤❤❤		0
@mickquinn1089 Ashley has the Newcastle fans best interests at heart		1
@TT_Denise im still gona mov yor shit tho jus cuz		1
@ryanreal it's no jurassic 4, but the dinosaurs look real!		1
“@RealCIiff: positivity. [+]  omg you're perf 😍		0
@marco_ten @SAFC2day wish marco was playing with altidore ,pace ,and guts		0
@NickReisman that makes sense since .@NYGovCuomo is the "student lobbyist".		1
@arjunsawhney does dengue reporting sound like getting you higher readership ? @Rajyasree		1
@Delightedmomma loved this post :) can't wait!!		1
@smileitsmichel what time are u getting there?		0
@djbays @dcra Including @DDOTDC who may assist.		0
@CodeAlfRed bed? Or mattress laid on the floor with old sheets 😂		0
@NBCdianna @JPughNBC4 season about to turn around		1
@jazayerli Saw that. Terrible trade.		1
@SportsCenter because of three teams.... Wow. Amazing.		1
@OG_sexual check if Patrick's under it		0
@shawntee__ thanks love !! 😘😘		0
@EleanorFitz that's such a typical thing for a woman to say.		1
@Runnin4MySanity Worth the risk, right?		1
@TomcatSnooper what a beautifly structured insult.		1
@AdellaAllure And you just talked shit about my boyfriend's image so you've got nerve :-/		0
@lennonlounge @DailyMirror Must be caused by global warming...		1
@4ndy_p Glad to entertain....ha!!		1
